35	352	82	480	2
887	394	919	475	3
764	383	795	467	5
984	377	1018	470	6
949	383	981	476	10
809	383	844	483	11
35	352	82	480	2
887	394	919	475	3
764	383	795	467	5
984	377	1018	470	6
949	383	981	476	10
809	383	844	483	11
35	352	82	480	2
887	394	919	475	3
764	383	795	467	5
984	377	1018	470	6
949	383	981	476	10
809	383	844	483	11
35	352	82	480	2
887	394	919	475	3
764	383	795	467	5
984	377	1018	470	6
949	383	981	476	10
809	383	844	483	11
35	352	82	480	2
887	394	919	475	3
764	383	795	467	5
984	377	1018	470	6
949	383	981	476	10
809	383	844	483	11
35	352	82	480	2
887	394	919	475	3
764	383	795	467	5
984	377	1018	470	6
949	383	981	476	10
809	383	844	483	11
517	388	800	557	1
35	352	82	480	3
887	394	919	475	4
232	360	357	495	7
984	377	1018	470	8
170	336	233	375	11
385	361	525	462	12
949	383	981	476	13
809	383	844	483	15
35	352	82	480	2
887	394	919	475	3
764	383	795	467	5
984	377	1018	470	6
949	383	981	476	10
809	383	844	483	11
517	388	800	557	1
35	352	82	480	3
887	394	919	475	4
984	377	1018	470	8
170	336	233	375	11
385	361	525	462	12
949	383	981	476	13
809	383	844	483	14
517	388	800	557	2
35	352	82	480	2
887	394	919	475	2
984	377	1018	470	2
170	336	233	375	2
385	361	525	462	2
949	383	981	476	2
809	383	844	483	2
517	388	800	557	2
35	352	82	480	2
887	394	919	475	2
984	377	1018	470	2
170	336	233	375	2
385	361	525	462	2
949	383	981	476	2
809	383	844	483	2
517	388	800	557	2
35	352	82	480	2
887	394	919	475	2
984	377	1018	470	2
170	336	233	375	2
385	361	525	462	2
949	383	981	476	2
809	383	844	483	2
517	388	800	557	2
35	352	82	480	2
887	394	919	475	2
984	377	1018	470	2
170	336	233	375	2
385	361	525	462	2
949	383	981	476	2
809	383	844	483	2
517	388	800	557	2
35	352	82	480	2
887	394	919	475	2
984	377	1018	470	2
170	336	233	375	2
385	361	525	462	2
949	383	981	476	2
809	383	844	483	2
517	388	800	557	2
35	352	82	480	2
887	394	919	475	2
984	377	1018	470	2
170	336	233	375	2
385	361	525	462	2
949	383	981	476	2
809	383	844	483	2
517	388	800	557	2
35	352	82	480	2
887	394	919	475	2
984	377	1018	470	2
170	336	233	375	2
385	361	525	462	2
949	383	981	476	2
809	383	844	483	2
517	388	800	557	2
35	352	82	480	2
887	394	919	475	2
984	377	1018	470	2
170	336	233	375	2
385	361	525	462	2
949	383	981	476	2
809	383	844	483	2
517	388	800	557	2
35	352	82	480	2
887	394	919	475	2
984	377	1018	470	2
170	336	233	375	2
385	361	525	462	2
949	383	981	476	2
809	383	844	483	2
517	388	800	557	2
35	352	82	480	2
887	394	919	475	2
984	377	1018	470	2
170	336	233	375	2
385	361	525	462	2
949	383	981	476	2
809	383	844	483	2
517	388	800	557	2
35	352	82	480	2
887	394	919	475	0
984	377	1018	470	0
170	336	233	375	0
385	361	525	462	0
949	383	981	476	0
809	383	844	483	0
517	388	800	557	2
35	352	82	480	2
887	394	919	475	0
984	377	1018	470	0
170	336	233	375	0
385	361	525	462	0
949	383	981	476	0
809	383	844	483	0
517	388	800	557	2
35	352	82	480	2
887	394	919	475	0
984	377	1018	470	0
170	336	233	375	0
385	361	525	462	0
949	383	981	476	0
809	383	844	483	0
517	388	800	557	2
35	352	82	480	2
887	394	919	475	0
984	377	1018	470	0
170	336	233	375	0
385	361	525	462	0
949	383	981	476	0
809	383	844	483	0
517	388	800	557	2
35	352	82	480	0
887	394	919	475	0
984	377	1018	470	0
170	336	233	375	0
385	361	525	462	0
949	383	981	476	0
809	383	844	483	0
517	388	800	557	2
35	352	82	480	2
887	394	919	475	0
984	377	1018	470	0
170	336	233	375	0
385	361	525	462	0
949	383	981	476	0
809	383	844	483	0
517	388	800	557	2
35	352	82	480	2
887	394	919	475	0
984	377	1018	470	0
170	336	233	375	2
385	361	525	462	2
949	383	981	476	0
809	383	844	483	0
517	388	800	557	2
35	352	82	480	2
887	394	919	475	0
984	377	1018	470	0
170	336	233	375	2
385	361	525	462	2
949	383	981	476	0
809	383	844	483	0
644	356	1195	719	3
147	344	187	376	5
229	378	264	436	3
176	340	215	372	0
644	356	1195	719	3
147	344	187	376	5
229	378	264	436	3
176	340	215	372	0
350	404	415	534	0
455	388	519	526	0
1141	428	1175	511	0
350	404	415	534	0
455	388	519	526	0
1141	428	1175	511	0
350	404	415	534	0
455	388	519	526	0
1141	428	1175	511	0
350	404	415	534	0
455	388	519	526	0
1141	428	1175	511	0
517	388	800	557	1
35	352	82	480	3
887	394	919	475	4
984	377	1018	470	8
170	336	233	375	11
385	361	525	462	12
949	383	981	476	13
809	383	844	483	14
350	404	415	534	2
455	388	519	526	6
1141	428	1175	511	12
350	404	415	534	2
455	388	519	526	6
1141	428	1175	511	12
35	352	82	480	2
887	394	919	475	3
764	383	795	467	5
984	377	1018	470	6
949	383	981	476	10
809	383	844	483	11
517	388	800	557	1
35	352	82	480	3
887	394	919	475	4
984	377	1018	470	8
170	336	233	375	11
385	361	525	462	12
949	383	981	476	13
809	383	844	483	14
